SRS RGASoft 4.1.0 - Residual Gas Analyzer Software
Document Created on, Thursday, October 9, 2025 1:42:28 PM, Central Daylight Time
RGA ID, SRSRGA200VER0.24SN18194


Scan Mode, Analog
Number of Data Points, 3726
Units, Torr
Start Mass, 1, AMU
Stop Mass, 150, AMU
Points Per AMU, 25
Scan Rate, 5.00
Detector, Faraday Cup
Focus Voltage, 90, V
Ion Energy, 12, eV
Electron Energy, 70, eV
CEM Voltage, 0, V
CEM Gain, 1.145
Partial Pressure Sensitivity Factor, 5.64
Total Pressure Sensitivity Factor, 0.237
Filament Current, 1.60, mA


Analog Scan Data
----------------

              Mass (AMU),         Intensity (Torr)
                   38.12,               7.1865e-10
                   38.16,               5.9411e-10
                   38.20,               4.4901e-10
                   38.24,               3.3374e-10
                   38.28,               2.7956e-10
                   38.32,               2.4723e-10
                   38.36,               2.2895e-10
                   38.40,               2.3092e-10
                   38.44,               2.3982e-10
                   38.48,               2.5528e-10
                   38.52,               3.0358e-10
                   38.56,               3.4030e-10
                   38.60,               3.9681e-10
                   38.64,               4.6697e-10
                   38.68,               5.6007e-10
                   38.72,               7.1993e-10
                   38.76,               1.0434e-09
                   38.80,               1.4434e-09
                   38.84,               1.9098e-09
                   38.88,               2.5132e-09
                   38.92,               3.2115e-09
                   38.96,               4.1640e-09
                   39.00,               5.1472e-09
                   39.04,               6.1964e-09
                   39.08,               7.7227e-09
                   39.12,               9.5508e-09
                   39.16,               1.2141e-08
                   39.20,               1.6193e-08
                   39.24,               1.9722e-08
                   39.28,               2.3349e-08
                   39.32,               2.7711e-08
                   39.36,               3.2686e-08
                   39.40,               4.2346e-08
                   39.44,               6.0186e-08
                   39.48,               8.5306e-08
                   39.52,               1.3767e-07
                   39.56,               2.2921e-07
                   39.60,               3.2503e-07
                   39.64,               4.5321e-07
                   39.68,               5.6359e-07
                   39.72,               6.5433e-07
                   39.76,               7.4423e-07
                   39.80,               7.9218e-07
                   39.84,               8.2962e-07
                   39.88,               9.3349e-07
                   39.92,               1.0204e-06
                   39.96,               1.0293e-06
                   40.00,               9.5921e-07
                   40.04,               9.7327e-07
                   40.08,               1.0576e-06
                   40.12,               8.0101e-07
                   40.16,               3.3589e-07
                   40.20,               8.1947e-08
                   40.24,               9.2509e-09
                   40.28,               3.3107e-09
                   40.32,               1.7515e-09
                   40.36,               1.0531e-09
                   40.40,               6.9388e-10
                   40.44,               4.9585e-10
                   40.48,               3.5957e-10
                   40.52,               2.6980e-10
                   40.56,               2.2238e-10
                   40.60,               1.7996e-10
                   40.64,               1.5947e-10
                   40.68,               1.4560e-10
                   40.72,               1.4009e-10
                   40.76,               1.4436e-10
                   40.80,               1.5601e-10
                   40.84,               1.5910e-10
                   40.88,               1.7188e-10
                   40.92,               1.7855e-10
                   40.96,               1.8021e-10
                   41.00,               1.9695e-10
                   41.04,               2.0016e-10
                   41.08,               1.9920e-10
                   41.12,               1.9353e-10
                   41.16,               1.7729e-10
                   41.20,               1.4387e-10
                   41.24,               1.1523e-10
                   41.28,               7.9362e-11
                   41.32,               6.0709e-11
                   41.36,               4.6684e-11
                   41.40,               2.9521e-11
                   41.44,               2.2358e-11
                   41.48,               2.1188e-11
                   41.52,               1.5177e-11
                   41.56,               1.1684e-11
                   41.60,               1.1259e-11
                   41.64,               1.2340e-11
                   41.68,               1.8262e-11
                   41.72,               2.4433e-11
                   41.76,               3.0106e-11
                   41.80,               3.8085e-11
                   41.84,               4.2979e-11
                   41.88,               4.5585e-11
                   41.92,               6.2624e-11
                   41.96,               6.6578e-11
                   42.00,               7.1702e-11
                   42.04,               7.2996e-11
                   42.08,               7.0089e-11
                   42.12,               7.1862e-11
                   42.16,               7.4433e-11
                   42.20,               6.5000e-11
                   42.24,               5.6011e-11
                   42.28,               3.9184e-11
                   42.32,               2.5177e-11
                   42.36,               2.3103e-11
                   42.40,               1.7323e-11
                   42.44,               1.0532e-11
                   42.48,               1.0248e-11
                   42.52,               7.2340e-12
                   42.56,               4.2199e-12
                   42.60,               1.1702e-11
                   42.64,               8.7943e-12
                   42.68,               1.1844e-11
                   42.72,               1.9858e-11
                   42.76,               2.4131e-11
                   42.80,               3.2216e-11
                   42.84,               4.5585e-11
                   42.88,               5.0230e-11
                   42.92,               6.3103e-11
                   42.96,               7.7996e-11
                   43.00,               8.5514e-11
                   43.04,               1.0005e-10
                   43.08,               1.1160e-10
                   43.12,               1.2002e-10
                   43.16,               1.3163e-10
                   43.20,               1.3514e-10
                   43.24,               1.3585e-10
                   43.28,               1.5261e-10
                   43.32,               1.6436e-10
                   43.36,               1.8191e-10
                   43.40,               2.0862e-10
                   43.44,               2.4427e-10
                   43.48,               3.1282e-10
                   43.52,               4.5576e-10
                   43.56,               7.1973e-10
                   43.60,               1.3624e-09
                   43.64,               2.4037e-09
                   43.68,               3.6484e-09
                   43.72,               4.9198e-09
                   43.76,               6.2271e-09
                   43.80,               7.0863e-09
                   43.84,               7.4765e-09
                   43.88,               7.9317e-09
                   43.92,               8.6294e-09
                   43.96,               9.0456e-09
                   44.00,               8.5656e-09
                   44.04,               8.5286e-09
                   44.08,               9.0890e-09
                   44.12,               8.0369e-09
                   44.16,               5.2476e-09
                   44.20,               2.9318e-09
                   44.24,               1.3690e-09
                   44.28,               6.9140e-10
                   44.32,               4.2332e-10
                   44.36,               2.7872e-10
                   44.40,               1.9780e-10
                   44.44,               1.4842e-10
                   44.48,               1.0670e-10
                   44.52,               8.5691e-11
                   44.56,               6.7713e-11
                   44.60,               5.7092e-11
                   44.64,               5.9450e-11
                   44.68,               6.0408e-11
                   44.72,               6.3404e-11
                   44.76,               7.1064e-11
                   44.80,               7.2340e-11
                   44.84,               7.6383e-11
                   44.88,               9.0461e-11
                   44.92,               9.0940e-11
                   44.96,               1.0011e-10
                   45.00,               9.7252e-11
                   45.04,               9.3422e-11
                   45.08,               9.3262e-11
                   45.12,               9.8103e-11
                   45.16,               8.7323e-11
                   45.20,               7.7270e-11
                   45.24,               5.6809e-11
                   45.28,               4.0691e-11
                   45.32,               3.4610e-11
                   45.36,               2.4291e-11
                   45.40,               1.9113e-11
                   45.44,               1.5603e-11
                   45.48,               9.0780e-12
                   45.52,               3.2092e-12
                   45.56,               8.2092e-12
                   45.60,               5.6383e-12
                   45.64,               1.0390e-11
                   45.68,               1.2855e-11
                   45.72,               1.4592e-11
                   45.76,               2.0160e-11
                   45.80,               3.1294e-11
                   45.84,               3.3103e-11
                   45.88,               4.1915e-11
                   45.92,               4.2518e-11
                   45.96,               4.2979e-11
                   46.00,               5.1631e-11
                   46.04,               5.1631e-11
                   46.08,               5.2252e-11
                   46.12,               5.5514e-11
                   46.16,               4.7305e-11
                   46.20,               3.5355e-11
                   46.24,               3.2801e-11
                   46.28,               2.0745e-11
                   46.32,               1.8387e-11
                   46.36,               1.2270e-11
                   46.40,               3.9362e-12
                   46.44,               4.2199e-12
                   46.48,               9.0957e-12
                   46.52,               1.9326e-12
                   46.56,               4.6454e-12
                   46.60,               3.7234e-13
                   46.64,              -8.4574e-12
                   46.68,              -2.4468e-12
                   46.72,              -4.2730e-12
                   46.76,              -8.5993e-12
                   46.80,              -2.5887e-12
                   46.84,              -1.8794e-12
                   46.88,              -9.0426e-13
                   46.92,               4.3617e-12
                   46.96,               3.0674e-12
                   47.00,               5.2128e-12
                   47.04,               3.3511e-12
                   47.08,               6.5603e-13
                   47.12,               3.9007e-13
                   47.16,               7.0745e-12
                   47.20,              -2.8723e-12
                   47.24,               1.9326e-12
                   47.28,              -1.6135e-12
                   47.32,              -7.0745e-12
                   47.36,              -3.1560e-12
                   47.40,              -4.5390e-12
                   47.44,              -7.7660e-12
                   47.48,              -4.8404e-12
                   47.52,              -8.5993e-12
                   47.56,              -9.5745e-12
                   47.60,              -5.3901e-12
                   47.64,              -1.0550e-11
                   47.68,              -9.1489e-12
                   47.72,              -8.1915e-12
                   47.76,              -1.1933e-11
                   47.80,              -7.4645e-12
                   47.84,               7.9787e-13
                   47.88,              -7.0745e-12
                   47.92,              -1.4539e-12
                   47.96,              -5.1064e-12
                   48.00,              -7.4823e-12
                   48.04,              -3.7057e-12
                   48.08,              -3.2801e-12
                   48.12,              -5.5319e-12
                   48.16,              -4.2730e-12
                   48.20,              -4.1312e-12
                   48.24,              -6.9326e-12
                   48.28,              -6.0284e-13
                   48.32,              -2.0213e-12
                   48.36,              -5.2482e-12
                   48.40,              -3.2979e-12
                   48.44,              -8.8830e-12
                   48.48,              -9.8582e-12
                   48.52,              -2.8723e-12
                   48.56,              -7.7660e-12
                   48.60,              -5.5319e-12
                   48.64,              -6.9326e-12
                   48.68,              -1.2074e-11
                   48.72,              -8.8830e-12
                   48.76,              -7.6241e-12
                   48.80,              -9.1489e-12
                   48.84,              -5.3901e-12
                   48.88,              -4.5567e-12
                   48.92,              -8.3156e-12
                   48.96,              -3.3688e-13
                   49.00,              -5.6738e-12
                   49.04,              -6.0816e-12
                   49.08,              -4.8404e-12
                   49.12,              -3.8475e-12
                   49.16,              -4.9645e-12
                   49.20,               1.3652e-12
                   49.24,              -5.5319e-12
                   49.28,              -3.0142e-12
                   49.32,              -3.1560e-12
                   49.36,              -9.0248e-12
                   49.40,              -6.5071e-12
                   49.44,              -2.5887e-12
                   49.48,              -6.3652e-12
                   49.52,               7.9787e-13
                   49.56,              -5.3191e-14
                   49.60,              -4.7872e-13
                   49.64,               9.3972e-12
                   49.68,               1.4450e-11
                   49.72,               2.4149e-11
                   49.76,               3.5213e-11
                   49.80,               4.3582e-11
                   49.84,               5.2411e-11
                   49.88,               6.9468e-11
                   49.92,               7.3067e-11
                   49.96,               8.4043e-11
                   50.00,               9.0621e-11
                   50.04,               9.1933e-11
                   50.08,               1.0197e-10
                   50.12,               1.0736e-10
                   50.16,               9.0621e-11
                   50.20,               7.6560e-11
                   50.24,               5.4184e-11
                   50.28,               3.7642e-11
                   50.32,               3.5355e-11
                   50.36,               2.4149e-11
                   50.40,               1.5461e-11
                   50.44,               1.0674e-11
                   50.48,               3.7943e-12
                   50.52,               1.3830e-12
                   50.56,               7.3582e-12
                   50.60,               5.1418e-13
                   50.64,               6.5603e-13
                   50.68,               1.2234e-12
                   50.72,              -3.5638e-12
                   50.76,               1.0993e-12
                   50.80,               3.7943e-12
                   50.84,              -6.2057e-13
                   50.88,               2.7837e-12
                   50.92,               3.5106e-12
                   50.96,              -1.4716e-12
                   51.00,               3.7234e-13
                   51.04,              -2.0213e-12
                   51.08,               7.9787e-13
                   51.12,               3.7943e-12
                   51.16,               4.2199e-12
                   51.20,               1.7908e-12
                   51.24,               6.0816e-12
                   51.28,               7.9787e-13
                   51.32,               4.7872e-12
                   51.36,              -5.3191e-14
                   51.40,              -5.5319e-12
                   51.44,              -4.5567e-12
                   51.48,              -5.3901e-12
                   51.52,              -7.0745e-12
                   51.56,              -5.3901e-12
                   51.60,              -5.2482e-12
                   51.64,              -7.7660e-12
                   51.68,              -3.4220e-12
                   51.72,              -4.5390e-12
                   51.76,              -4.9645e-12
                   51.80,              -3.8475e-12
                   51.84,              -8.8830e-12
                   51.88,              -1.2199e-11
                   51.92,              -4.1312e-12
                   51.96,              -9.8582e-12
                   52.00,              -6.6489e-12
                   52.04,              -4.2730e-12
                   52.08,              -7.4823e-12
                   52.12,              -6.9326e-12
                   52.16,              -3.4397e-12
                   52.20,              -1.0408e-11
                   52.24,              -5.3901e-12
                   52.28,              -6.5071e-12
                   52.32,              -7.2163e-12
                   52.36,              -3.1383e-12
                   52.40,              -4.5567e-12
                   52.44,              -6.5071e-12
                   52.48,              -3.0142e-12
                   52.52,              -9.4326e-12
                   52.56,              -1.0550e-11
                   52.60,              -3.0142e-12
                   52.64,              -8.0496e-12
                   52.68,              -7.6241e-12
                   52.72,              -6.3652e-12
                   52.76,              -9.0957e-12
                   52.80,              -6.9326e-12
                   52.84,              -6.2057e-13
                   52.88,              -6.7908e-12
                   52.92,              -3.0142e-12
                   52.96,              -5.8156e-12
                   53.00,              -7.0745e-12
                   53.04,              -2.0213e-12
                   53.08,               1.7908e-12
                   53.12,              -5.3191e-14
                   53.16,              -4.7872e-13
                   53.20,              -6.2057e-13
                   53.24,              -6.2234e-12
                   53.28,              -3.7057e-12
                   53.32,              -1.1489e-11
                   53.36,              -1.2199e-11
                   53.40,              -1.0816e-11
                   53.44,              -1.3848e-11
                   53.48,              -1.2340e-11
                   53.52,              -6.0816e-12
                   53.56,              -1.2057e-11
                   53.60,              -1.2890e-11
                   53.64,              -1.3032e-11
                   53.68,              -1.4805e-11
                   53.72,              -8.8652e-12
                   53.76,              -7.1986e-12
                   53.80,              -8.0496e-12
                   53.84,              -3.8475e-12
                   53.88,              -6.7908e-12
                   53.92,              -1.0124e-11
                   53.96,              -2.4468e-12
                   54.00,              -5.1064e-12
                   54.04,              -8.5993e-12
                   54.08,              -9.7163e-12
                   54.12,              -1.4202e-11
                   54.16,              -1.1082e-11
                   54.20,              -2.1631e-12
                   54.24,              -5.5319e-12
                   54.28,              -4.9645e-12
                   54.32,              -5.3901e-12
                   54.36,              -9.7163e-12
                   54.40,              -6.2234e-12
                   54.44,              -4.5567e-12
                   54.48,              -1.0816e-11
                   54.52,              -4.1312e-12
                   54.56,              -4.4149e-12
                   54.60,              -8.0496e-12
                   54.64,              -3.0142e-12
                   54.68,              -4.4149e-12
                   54.72,              -3.2979e-12
                   54.76,              -4.8404e-12
                   54.80,              -9.1489e-12
                   54.84,              -9.7163e-12
                   54.88,              -5.3191e-14
                   54.92,              -4.5567e-12
                   54.96,               2.2163e-12
                   55.00,               4.9291e-12
                   55.04,               3.4929e-12
                   55.08,               4.7872e-12
                   55.12,               4.9291e-12
                   55.16,              -1.0284e-12
                   55.20,               3.9362e-12
                   55.24,              -6.2057e-13
                   55.28,              -4.2730e-12
                   55.32,               5.1418e-13
                   55.36,              -2.8723e-12
                   55.40,              -2.3050e-12
                   55.44,              -3.7057e-12
                   55.48,              -7.9078e-12
                   55.52,              -9.4326e-12
                   55.56,              -4.6986e-12
                   55.60,              -1.1791e-11
                   55.64,              -8.0496e-12
                   55.68,              -7.7660e-12
                   55.72,              -1.3848e-11
                   55.76,              -1.1223e-11
                   55.80,              -7.1986e-12
                   55.84,              -5.9397e-12
                   55.88,              -1.9504e-13
                   55.92,               8.8652e-14
                   55.96,              -2.8723e-12
                   56.00,               4.5035e-12
                   56.04,               7.9787e-13
                   56.08,               3.3688e-12
                   56.12,               5.7801e-12
                   56.16,               4.5035e-12
                   56.20,               5.3546e-12
                   56.24,               9.5213e-12
                   56.28,               1.6489e-12
                   56.32,               6.5603e-13
                   56.36,              -9.0426e-13
                   56.40,              -4.8404e-12
                   56.44,              -1.5957e-12
                   56.48,               1.9326e-12
                   56.52,              -3.1560e-12
                   56.56,              -3.4220e-12
                   56.60,              -5.3901e-12
                   56.64,              -8.8830e-12
                   56.68,              -2.4468e-12
                   56.72,              -4.2730e-12
                   56.76,              -7.1986e-12
                   56.80,              -3.0142e-12
                   56.84,              -4.2730e-12
                   56.88,              -7.4823e-12
                   56.92,               1.0816e-12
                   56.96,              -3.8475e-12
                   57.00,              -3.5638e-12
                   57.04,              -3.7057e-12
                   57.08,              -6.2411e-12
                   57.12,              -5.2482e-12
                   57.16,               5.1418e-13
                   57.20,              -4.4149e-12
                   57.24,               8.8652e-14
                   57.28,               3.7234e-13
                   57.32,              -5.1064e-12
                   57.36,              -1.3121e-12
                   57.40,              -4.7872e-13
                   57.44,              -3.8475e-12
                   57.48,              -4.2730e-12
                   57.52,              -9.5567e-12
                   57.56,              -1.3723e-11
                   57.60,              -5.3901e-12
                   57.64,              -8.5993e-12
                   57.68,              -3.9894e-12
                   57.72,              -4.1312e-12
                   57.76,              -8.7411e-12
                   57.80,              -7.9078e-12
                   57.84,              -1.3298e-12
                   57.88,              -3.5816e-12
                   57.92,              -1.4716e-12
                   57.96,              -6.2057e-13
                   58.00,              -2.8723e-12
                   58.04,               5.0709e-12
                   58.08,               3.3511e-12
                   58.12,               2.6418e-12
                   58.16,               3.0674e-12
                   58.20,               1.3652e-12
                   58.24,              -2.7305e-12
                   58.28,               9.3972e-13
                   58.32,               6.5603e-13
                   58.36,              -1.5957e-12
                   58.40,              -2.5887e-12
                   58.44,              -7.9078e-12
                   58.48,              -7.9078e-12
                   58.52,              -4.7872e-13
                   58.56,              -4.9645e-12
                   58.60,              -2.7305e-12
                   58.64,              -5.2482e-12
                   58.68,              -1.0124e-11
                   58.72,              -6.7730e-12
                   58.76,              -8.1738e-12
                   58.80,              -1.1099e-11
                   58.84,              -8.5993e-12
                   58.88,              -1.2748e-11
                   58.92,              -1.4539e-11
                   58.96,              -7.2163e-12
                   59.00,              -7.6241e-12
                   59.04,              -6.7908e-12
                   59.08,              -7.4823e-12
                   59.12,              -1.2199e-11
                   59.16,              -1.3989e-11
                   59.20,              -7.9078e-12
                   59.24,              -1.3440e-11
                   59.28,              -1.0000e-11
                   59.32,              -8.8830e-12
                   59.36,              -1.2890e-11
                   59.40,              -8.1738e-12
                   59.44,              -6.5071e-12
                   59.48,              -1.0408e-11
                   59.52,              -7.3582e-12
                   59.56,              -8.0496e-12
                   59.60,              -1.1933e-11
                   59.64,              -6.6489e-12
                   59.68,              -6.9326e-12
                   59.72,              -5.2482e-12
                   59.76,              -3.4397e-12
                   59.80,              -8.7411e-12
                   59.84,              -9.8404e-12
                   59.88,               7.9787e-13
                   59.92,              -4.2730e-12
                   59.96,              -3.1560e-12
                   60.00,              -2.3050e-12
                   60.04,              -5.3901e-12
                   60.08,              -3.5638e-12
                   60.12,               1.2234e-12
                   60.16,               5.1418e-13
                   60.20,               2.6418e-12
                   60.24,              -2.5887e-12
                   60.28,              -8.0496e-12
                   60.32,              -4.8404e-12
                   60.36,              -8.3156e-12
                   60.40,              -1.0957e-11
                   60.44,              -8.7411e-12
                   60.48,              -1.0816e-11
                   60.52,              -1.1507e-11
                   60.56,              -1.8794e-12
                   60.60,              -4.9823e-12
                   60.64,              -4.6986e-12
                   60.68,              -5.2482e-12
                   60.72,              -9.5745e-12
                   60.76,              -7.7660e-12
                   60.80,              -2.3050e-12
                   60.84,              -3.8475e-12
                   60.88,               1.3652e-12
                   60.92,              -7.6241e-13
                   60.96,              -4.2730e-12
                   61.00,               1.2234e-12
                   61.04,              -3.1915e-13
                   61.08,              -4.6099e-13
                   61.12,               1.6489e-12
                   61.16,              -2.8723e-12
                   61.20,              -5.9574e-12
                   61.24,               3.2092e-12
                   61.28,              -3.0142e-12
                   61.32,              -6.0284e-13
                   61.36,              -3.1560e-12
                   61.40,              -8.3333e-12
                   61.44,              -6.7908e-12
                   61.48,              -1.5957e-12
                   61.52,              -5.5319e-12
                   61.56,              -2.3050e-12
                   61.60,              -2.0213e-12
                   61.64,              -5.3901e-12
                   61.68,               5.5142e-12
                   61.72,               7.0745e-12
                   61.76,               1.1117e-11
                   61.80,               1.6773e-11
                   61.84,               2.1472e-11
                   61.88,               2.5479e-11
                   61.92,               4.2535e-11
                   61.96,               4.3280e-11
                   62.00,               5.0390e-11
                   62.04,               5.2092e-11
                   62.08,               5.1472e-11
                   62.12,               4.8989e-11
                   62.16,               4.4982e-11
                   62.20,               3.0993e-11
                   62.24,               2.6826e-11
                   62.28,               1.9113e-11
                   62.32,               9.8050e-12
                   62.36,               1.4167e-11
                   62.40,               1.0833e-11
                   62.44,               7.0745e-12
                   62.48,               5.9220e-12
                   62.52,               1.0816e-12
                   62.56,              -3.1560e-12
                   62.60,               5.2128e-12
                   62.64,               5.0709e-12
                   62.68,               9.3794e-12
                   62.72,               1.4876e-11
                   62.76,               1.6631e-11
                   62.80,               2.1206e-11
                   62.84,               3.3706e-11
                   62.88,               3.8865e-11
                   62.92,               5.3191e-11
                   62.96,               5.7872e-11
                   63.00,               6.2606e-11
                   63.04,               8.2624e-11
                   63.08,               9.2270e-11
                   63.12,               9.9025e-11
                   63.16,               1.0060e-10
                   63.20,               1.0152e-10
                   63.24,               9.7429e-11
                   63.28,               1.0803e-10
                   63.32,               1.1332e-10
                   63.36,               1.3080e-10
                   63.40,               1.5099e-10
                   63.44,               1.7449e-10
                   63.48,               2.0165e-10
                   63.52,               2.4463e-10
                   63.56,               2.7589e-10
                   63.60,               3.2449e-10
                   63.64,               3.8755e-10
                   63.68,               4.8340e-10
                   63.72,               6.2236e-10
                   63.76,               7.8285e-10
                   63.80,               9.3518e-10
                   63.84,               1.1208e-09
                   63.88,               1.3297e-09
                   63.92,               1.5488e-09
                   63.96,               1.7513e-09
                   64.00,               1.9416e-09
                   64.04,               2.2434e-09
                   64.08,               2.5691e-09
                   64.12,               2.9919e-09
                   64.16,               4.3104e-09
                   64.20,               6.3243e-09
                   64.24,               7.9521e-09
                   64.28,               9.2845e-09
                   64.32,               1.0704e-08
                   64.36,               1.2918e-08
                   64.40,               1.6040e-08
                   64.44,               1.6873e-08
                   64.48,               1.6473e-08
                   64.52,               1.8400e-08
                   64.56,               1.8420e-08
                   64.60,               1.3105e-08
                   64.64,               9.4101e-09
                   64.68,               6.5036e-09
                   64.72,               3.8399e-09
                   64.76,               2.3326e-09
                   64.80,               2.0039e-09
                   64.84,               2.0569e-09
                   64.88,               2.4302e-09
                   64.92,               2.8144e-09
                   64.96,               3.0173e-09
                   65.00,               3.2930e-09
                   65.04,               3.6790e-09
                   65.08,               3.7614e-09
                   65.12,               3.6981e-09
                   65.16,               4.2604e-09
                   65.20,               5.2059e-09
                   65.24,               6.2827e-09
                   65.28,               7.1912e-09
                   65.32,               8.3453e-09
                   65.36,               1.0013e-08
                   65.40,               1.2068e-08
                   65.44,               1.3193e-08
                   65.48,               1.3078e-08
                   65.52,               1.4396e-08
                   65.56,               1.5289e-08
                   65.60,               1.1744e-08
                   65.64,               9.7482e-09
                   65.68,               8.8545e-09
                   65.72,               7.9445e-09
                   65.76,               8.0034e-09
                   65.80,               9.1831e-09
                   65.84,               1.0506e-08
                   65.88,               1.3303e-08
                   65.92,               1.5736e-08
                   65.96,               1.5585e-08
                   66.00,               1.6724e-08
                   66.04,               1.8261e-08
                   66.08,               1.5442e-08
                   66.12,               1.0509e-08
                   66.16,               7.1855e-09
                   66.20,               4.3692e-09
                   66.24,               1.9234e-09
                   66.28,               9.3498e-10
                   66.32,               5.9573e-10
                   66.36,               4.3856e-10
                   66.40,               3.5087e-10
                   66.44,               3.1500e-10
                   66.48,               3.0691e-10
                   66.52,               3.1098e-10
                   66.56,               3.5149e-10
                   66.60,               4.2723e-10
                   66.64,               5.9039e-10
                   66.68,               1.0289e-09
                   66.72,               1.7730e-09
                   66.76,               2.5864e-09
                   66.80,               3.3110e-09
                   66.84,               3.9200e-09
                   66.88,               4.7722e-09
                   66.92,               5.8456e-09
                   66.96,               6.1028e-09
                   67.00,               6.2951e-09
                   67.04,               6.8339e-09
                   67.08,               6.1837e-09
                   67.12,               4.5702e-09
                   67.16,               3.3121e-09
                   67.20,               2.1969e-09
                   67.24,               1.2239e-09
                   67.28,               6.9707e-10
                   67.32,               4.7243e-10
                   67.36,               3.6353e-10
                   67.40,               2.9491e-10
                   67.44,               2.5988e-10
                   67.48,               2.4739e-10
                   67.52,               2.4920e-10
                   67.56,               2.6624e-10
                   67.60,               3.2993e-10
                   67.64,               4.4770e-10
                   67.68,               7.4280e-10
                   67.72,               1.2884e-09
                   67.76,               1.9460e-09
                   67.80,               2.5350e-09
                   67.84,               3.1304e-09
                   67.88,               3.8236e-09
                   67.92,               4.6395e-09
                   67.96,               4.9600e-09
                   68.00,               5.0689e-09
                   68.04,               5.5399e-09
                   68.08,               5.2280e-09
                   68.12,               3.9220e-09
                   68.16,               2.8475e-09
                   68.20,               1.9196e-09
                   68.24,               1.0890e-09
                   68.28,               6.2238e-10
                   68.32,               3.9353e-10
                   68.36,               2.6933e-10
                   68.40,               1.9651e-10
                   68.44,               1.4463e-10
                   68.48,               1.1468e-10
                   68.52,               1.0147e-10
                   68.56,               8.4202e-11
                   68.60,               8.1897e-11
                   68.64,               7.9610e-11
                   68.68,               8.2394e-11
                   68.72,               1.0950e-10
                   68.76,               1.4817e-10
                   68.80,               1.9672e-10
                   68.84,               2.5901e-10
                   68.88,               3.1275e-10
                   68.92,               3.7697e-10
                   68.96,               4.6894e-10
                   69.00,               5.3752e-10
                   69.04,               6.0392e-10
                   69.08,               6.6259e-10
                   69.12,               6.6830e-10
                   69.16,               5.9248e-10
                   69.20,               4.9645e-10
                   69.24,               3.7986e-10
                   69.28,               2.7619e-10
                   69.32,               1.9000e-10
                   69.36,               1.2826e-10
                   69.40,               9.7110e-11
                   69.44,               7.2394e-11
                   69.48,               5.1170e-11
                   69.52,               4.3369e-11
                   69.56,               3.1613e-11
                   69.60,               2.2216e-11
                   69.64,               2.2216e-11
                   69.68,               1.5177e-11
                   69.72,               1.5603e-11
                   69.76,               1.4149e-11
                   69.80,               9.8759e-12
                   69.84,               7.3759e-12
                   69.88,               1.2553e-11
                   69.92,               6.3652e-12
                   69.96,               9.2199e-12
                   70.00,               1.0390e-11
                   70.04,               6.7908e-12
                   70.08,               1.2411e-11
                   70.12,               1.1401e-11
                   70.16,               8.3688e-12
                   70.20,               9.8759e-12
                   70.24,               6.7908e-12
                   70.28,               3.7234e-13
                   70.32,               4.6454e-12
                   70.36,               1.2234e-12
                   70.40,               2.5000e-12
                   70.44,               7.9787e-13
                   70.48,              -3.0142e-12
                   70.52,              -1.1702e-12
                   70.56,               4.0780e-12
                   70.60,              -9.0426e-13
                   70.64,              -9.0426e-13
                   70.68,              -3.2979e-12
                   70.72,              -6.7908e-12
                   70.76,              -8.8652e-13
                   70.80,               6.7376e-13
                   70.84,              -5.2482e-12
                   70.88,              -3.9894e-12
                   70.92,              -3.7057e-12
                   70.96,              -7.3582e-12
                   71.00,              -2.5887e-12
                   71.04,              -6.9149e-12
                   71.08,              -7.6241e-12
                   71.12,              -5.6738e-12
                   71.16,              -6.5071e-12
                   71.20,              -7.6241e-12
                   71.24,              -4.2730e-12
                   71.28,              -9.7163e-12
                   71.32,              -5.8156e-12
                   71.36,              -8.3333e-12
                   71.40,              -1.2624e-11
                   71.44,              -9.0071e-12
                   71.48,              -4.4149e-12
                   71.52,              -7.4823e-12
                   71.56,              -5.5319e-12
                   71.60,              -7.6241e-12
                   71.64,              -1.2340e-11
                   71.68,              -8.4574e-12
                   71.72,              -1.0674e-11
                   71.76,              -9.0248e-12
                   71.80,              -7.5000e-12
                   71.84,              -1.0957e-11
                   71.88,              -1.6188e-11
                   71.92,              -5.9574e-12
                   71.96,              -9.0248e-12
                   72.00,              -4.4149e-12
                   72.04,              -5.1064e-12
                   72.08,              -7.2163e-12
                   72.12,              -2.3050e-12
                   72.16,               1.9504e-12
                   72.20,              -3.3688e-13
                   72.24,               4.7872e-12
                   72.28,               2.3050e-13
                   72.32,              -5.5319e-12
                   72.36,              -1.0284e-12
                   72.40,              -3.9894e-12
                   72.44,              -5.1064e-12
                   72.48,              -4.8404e-12
                   72.52,              -8.0496e-12
                   72.56,              -1.0266e-11
                   72.60,              -3.1560e-12
                   72.64,              -7.2163e-12
                   72.68,              -6.3652e-12
                   72.72,              -8.3333e-12
